id,tweet_url,created_at,full_text,Labels,screen_name,followers,friends,rt,fav,geo,coordinates,lang
1375412306918703108,twitter.com/gauravbhangoo/status/1375412306918703108,Fri Mar 26 11:40:22 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,gauravbhangoo,120,219,4882,0,,,en
1375411799080640512,twitter.com/ShekharShasha31/status/1375411799080640512,Fri Mar 26 11:38:21 +0000 2021,"RT @Priyans97358741: U don't deserve even voting right too
Kyuki har jagah tumhe hugna hi hota☺️
#swarabhaskar #delhi #GNCTDBill",0,ShekharShasha31,147,274,1,0,,,en
1375411556259753988,twitter.com/Priyans97358741/status/1375411556259753988,Fri Mar 26 11:37:23 +0000 2021,"U don't deserve even voting right too
Kyuki har jagah tumhe hugna hi hota☺️
#swarabhaskar #delhi #GNCTDBill https://t.co/lVD1BEZy9P",0,Priyans97358741,2,50,1,2,,,en
1375411497388535813,twitter.com/manjunathnbl/status/1375411497388535813,Fri Mar 26 11:37:09 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,manjunathnbl,1,31,4882,0,,,en
1375410927235821569,twitter.com/ShaequaS/status/1375410927235821569,Fri Mar 26 11:34:53 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,ShaequaS,18,40,4882,0,,,en
1375410153101479939,twitter.com/NSaurap/status/1375410153101479939,Fri Mar 26 11:31:49 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,NSaurap,2,59,6861,0,,,en
1375409825727750147,twitter.com/HChharhaan/status/1375409825727750147,Fri Mar 26 11:30:30 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,HChharhaan,3,40,4882,0,,,en
1375409486727278600,twitter.com/rajeevsharma845/status/1375409486727278600,Fri Mar 26 11:29:10 +0000 2021,"RT @duttabhishek: As a Dilliwala what do you think about the new #GNCTDBill #AmendmentBill , please share your comments . No Abusive Langua…",0,rajeevsharma845,1899,571,10,0,,,en
1375409447741190147,twitter.com/MagardeTarun/status/1375409447741190147,Fri Mar 26 11:29:00 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,MagardeTarun,9,145,4882,0,,,en
1375409244397170690,twitter.com/Rajaramkadam11/status/1375409244397170690,Fri Mar 26 11:28:12 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Rajaramkadam11,651,4344,4882,0,,,en
1375408799859675136,twitter.com/ShamshadMirza94/status/1375408799859675136,Fri Mar 26 11:26:26 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,ShamshadMirza94,121,161,4882,0,,,en
1375408017882054658,twitter.com/sumanpreet78/status/1375408017882054658,Fri Mar 26 11:23:19 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,sumanpreet78,0,31,6861,0,,,en
1375407504293695489,twitter.com/SANJAYK83951732/status/1375407504293695489,Fri Mar 26 11:21:17 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,SANJAYK83951732,1,25,1414,0,,,en
1375407466180091906,twitter.com/asifkha89956833/status/1375407466180091906,Fri Mar 26 11:21:08 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,asifkha89956833,50,149,4882,0,,,en
1375407208117071873,twitter.com/KundalManav/status/1375407208117071873,Fri Mar 26 11:20:06 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,KundalManav,52,64,4882,0,,,en
1375407191847444480,twitter.com/amit_redu/status/1375407191847444480,Fri Mar 26 11:20:03 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,amit_redu,4,38,6861,0,,,en
1375407010225655809,twitter.com/FaizNaik5/status/1375407010225655809,Fri Mar 26 11:19:19 +0000 2021,"@ArvindKejriwal ji You supported BJP while they wanted to take power in J&amp;K , and now shouting that this is undemocratic , it is indeed a sad day for democracy but you supported them when it happened to other state didnt you think once they wont come for you?#GNCTDBill https://t.co/tAB3SZosI6",0,FaizNaik5,19,124,0,1,,,en
1375406661058273281,twitter.com/umakantsingh_IN/status/1375406661058273281,Fri Mar 26 11:17:56 +0000 2021,"For running politics of a person or party, the streamlined governance of NCT can't compromised, so #GNCTDBill welcome! https://t.co/Fhhd1A7z35 #ArrestSheikhAlam #RamNathKovind",0,umakantsingh_IN,572,504,0,0,,,en
1375406224871542787,twitter.com/BhaskaranSajit/status/1375406224871542787,Fri Mar 26 11:16:12 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,BhaskaranSajit,25,196,4882,0,,,en
1375405873787363328,twitter.com/AdityaSigh7/status/1375405873787363328,Fri Mar 26 11:14:48 +0000 2021,"RT @anilrawatdoon: A True Nationalist believes in ""Jai Jawan Jai Kisan"" but a Country where Soldiers &amp; Farmers are unhappy is on its path t…",1,AdityaSigh7,84,84,8,0,,,en
1375405853348487173,twitter.com/rajivnayan7/status/1375405853348487173,Fri Mar 26 11:14:43 +0000 2021,"RT @JaipurDialogues: @Sanjay_Dixit will be in the dock with @nidheeshgoyal on how Vaze have affected MVA, Bangladesh to Bengal Elections Tr…",1,rajivnayan7,2257,2110,8,0,,,en
1375405798466052097,twitter.com/kritikakaurk/status/1375405798466052097,Fri Mar 26 11:14:30 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,kritikakaurk,14,135,4882,0,,,en
1375405419636527108,twitter.com/N00r_ul/status/1375405419636527108,Fri Mar 26 11:13:00 +0000 2021,"RT @t_d_h_nair: When it is ""too much democracy,"" states become union territories and elected state governments will become irrelevant. 
#GN…",0,N00r_ul,58,246,63,0,,,en
1375404537041711107,twitter.com/sameergoel91/status/1375404537041711107,Fri Mar 26 11:09:30 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,sameergoel91,34,93,4882,0,,,en
1375404022127943685,twitter.com/Mohit65755866/status/1375404022127943685,Fri Mar 26 11:07:27 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Mohit65755866,5,62,4882,0,,,en
1375403467385139202,twitter.com/anjie2211/status/1375403467385139202,Fri Mar 26 11:05:15 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,anjie2211,68,293,4882,0,,,en
1375403338628390914,twitter.com/asadahm67074952/status/1375403338628390914,Fri Mar 26 11:04:44 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,asadahm67074952,65,214,4882,0,,,en
1375403216834203648,twitter.com/PaigamNetwork/status/1375403216834203648,Fri Mar 26 11:04:15 +0000 2021,"RT @PaigamNetwork: Do you think the GNCTD Bill, 2021 is an attack on electoral democracy in Delhi?
#PAIGAMAsks #PAIGAMPoll #GNCTDBill 
@Akr…",0,PaigamNetwork,427,58,1,0,,,en
1375403131442397185,twitter.com/LearnRanjan/status/1375403131442397185,Fri Mar 26 11:03:54 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,LearnRanjan,0,43,4882,0,,,en
1375402889363996674,twitter.com/ahsanzia155/status/1375402889363996674,Fri Mar 26 11:02:57 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,ahsanzia155,351,234,1414,0,,,en
1375402656970141699,twitter.com/love_kochhar/status/1375402656970141699,Fri Mar 26 11:02:01 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,love_kochhar,4,27,4882,0,,,en
1375402126625533953,twitter.com/sethamit76/status/1375402126625533953,Fri Mar 26 10:59:55 +0000 2021,"RT @JaipurDialogues: @Sanjay_Dixit will be in the dock with @nidheeshgoyal on how Vaze have affected MVA, Bangladesh to Bengal Elections Tr…",1,sethamit76,8,58,8,0,,,en
1375402125174349832,twitter.com/Subhangi_Joshi/status/1375402125174349832,Fri Mar 26 10:59:55 +0000 2021,"RT @JaipurDialogues: @Sanjay_Dixit will be in the dock with @nidheeshgoyal on how Vaze have affected MVA, Bangladesh to Bengal Elections Tr…",1,Subhangi_Joshi,2233,2359,8,0,,,en
1375401956374573056,twitter.com/Sanjay_Dixit/status/1375401956374573056,Fri Mar 26 10:59:14 +0000 2021,"RT @JaipurDialogues: @Sanjay_Dixit will be in the dock with @nidheeshgoyal on how Vaze have affected MVA, Bangladesh to Bengal Elections Tr…",1,Sanjay_Dixit,117371,267,8,0,,,en
1375401665617035271,twitter.com/shwetanandanwa5/status/1375401665617035271,Fri Mar 26 10:58:05 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,shwetanandanwa5,1,6,284,0,,,en
1375401455792746506,twitter.com/DevKhasa/status/1375401455792746506,Fri Mar 26 10:57:15 +0000 2021,@sangreal1980 So it is better to govern by Central Government rather than state government. National capital should have only central authority. May be special ministry. #GNCTDBill #GNCTDAmendmentBill,0,DevKhasa,74,246,0,0,,,en
1375401429544755203,twitter.com/Krisshna9207/status/1375401429544755203,Fri Mar 26 10:57:09 +0000 2021,"RT @souravjain540: Everyone is opposing #GNCTDBill  in Delhi 

Today in college all students in break was talking about this and saying thi…",0,Krisshna9207,3503,1637,116,0,,,en
1375401315392610308,twitter.com/azam_rmu/status/1375401315392610308,Fri Mar 26 10:56:41 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,azam_rmu,194,3323,4882,0,,,en
1375401122081296388,twitter.com/Ravi_kumar_093/status/1375401122081296388,Fri Mar 26 10:55:55 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Ravi_kumar_093,1,11,4882,0,,,en
1375401007744606211,twitter.com/this_is_ymp/status/1375401007744606211,Fri Mar 26 10:55:28 +0000 2021,"https://t.co/VlXBQSCa32

Watch my video on GNCTD(amendment bill)2021.
Everyone needs to know what is happening in Delhi, it concerns our whole nation.🙏🏾

#GNCTDAmendmentBill 
#GNCTDBill 
#GNCTD 
#DelhiLG 
#DelhiGovtAmendmentBill",0,this_is_ymp,30,90,0,1,,,en
1375400750155759618,twitter.com/asharabbasnaqvi/status/1375400750155759618,Fri Mar 26 10:54:27 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,asharabbasnaqvi,12,59,4882,0,,,en
1375400699098394625,twitter.com/SaeedSi08873637/status/1375400699098394625,Fri Mar 26 10:54:15 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,SaeedSi08873637,1,81,4882,0,,,en
1375400211997069312,twitter.com/Qureshiaman49/status/1375400211997069312,Fri Mar 26 10:52:18 +0000 2021,RT @Rofl__Rockstarr: Behind the Scene after #GNCTDBill  passed from RajyaSabha 😂😂😂 https://t.co/Rx80ROikXO,0,Qureshiaman49,933,269,28,0,,,en
1375399957302104066,twitter.com/Rkhatri072/status/1375399957302104066,Fri Mar 26 10:51:18 +0000 2021,"RT @ismail_rihaan: #GNCTDBill passed by the Rajya Sabha.
Now only one person will have run the #government and the votes voted by the peopl…",0,Rkhatri072,5,30,1,0,,,en
1375399344099057665,twitter.com/Lohia_Krishna_/status/1375399344099057665,Fri Mar 26 10:48:51 +0000 2021,"RT @sanjeevchadha8: #GNCTDBill 
Why @ArvindKejriwal and its team want to oppose because they dont want educational model 
But #LiquorMafia…",0,Lohia_Krishna_,19003,466,6,0,,,en
1375399150380937222,twitter.com/hisumit07/status/1375399150380937222,Fri Mar 26 10:48:05 +0000 2021,"RT @babbaranu: BJP is digging its own grave.

#GNCTDBill 
#BJPScaredOfKejriwal",0,hisumit07,1593,1675,13,0,,,en
1375397762334875648,twitter.com/zamaan_abbas/status/1375397762334875648,Fri Mar 26 10:42:34 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,zamaan_abbas,23,79,1414,0,,,en
1375397711806074881,twitter.com/KhanQaiyym/status/1375397711806074881,Fri Mar 26 10:42:22 +0000 2021,"RT @iamdolly1108: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",1,KhanQaiyym,820,1068,3,0,,,en
1375397193922670592,twitter.com/Chandanpani8/status/1375397193922670592,Fri Mar 26 10:40:19 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Chandanpani8,91,288,4882,0,,,en
1375396954700537856,twitter.com/PinalSanjay/status/1375396954700537856,Fri Mar 26 10:39:22 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,PinalSanjay,1,4,4882,0,,,en
1375396436271984643,twitter.com/pvbabji/status/1375396436271984643,Fri Mar 26 10:37:18 +0000 2021,"@ArvindKejriwal @adv_coutinho What is difference.
You are @INCIndia  B team and she came from your owner, funder @RahulGandhi .
#GNCTDBill #Goa https://t.co/DKnu6mrr2K",0,pvbabji,1194,3066,0,2,,,en
1375396190150344705,twitter.com/MiteshG_10/status/1375396190150344705,Fri Mar 26 10:36:20 +0000 2021,"RT @imMAK02: GNCTD Amendment Bill, 2021 passed by Modi govt in Parliament.

Nothing new, they have passed many bills in past too ! 

◆ Arti…",0,MiteshG_10,100,271,392,0,,,en
1375396190099935233,twitter.com/PKShandilya4/status/1375396190099935233,Fri Mar 26 10:36:20 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,PKShandilya4,24,144,4882,0,,,en
1375395715958988802,twitter.com/Ajit18482177/status/1375395715958988802,Fri Mar 26 10:34:26 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,Ajit18482177,34,688,284,0,,,en
1375395677425991682,twitter.com/arunkunal/status/1375395677425991682,Fri Mar 26 10:34:17 +0000 2021,"@ArvindKejriwal @adv_coutinho Your photographer is too good. You will also be seen in the rule of LG..😀

#GNCTDBill",0,arunkunal,391,504,0,0,,,en
1375395607217545219,twitter.com/JaipurDialogues/status/1375395607217545219,Fri Mar 26 10:34:01 +0000 2021,"@Sanjay_Dixit will be in the dock with @nidheeshgoyal on how Vaze have affected MVA, Bangladesh to Bengal Elections Tricks and Deputy LG केजरीवाल LIVE at 5 PM IST. 

Link - https://t.co/Jsb5mNUXXC

#mvaarrestssachinvaze #westbengalelections2021 #GNCTDBill #TJD #TheJaipurDialouges https://t.co/jgBXD2L2dv",1,JaipurDialogues,15416,486,8,26,,,en
1375395553580888072,twitter.com/MiteshG_10/status/1375395553580888072,Fri Mar 26 10:33:48 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,MiteshG_10,100,271,284,0,,,en
1375394280366206981,twitter.com/pokaabhii/status/1375394280366206981,Fri Mar 26 10:28:44 +0000 2021,RT @FunMauji: .@ArvindKejriwal with the india's most powerful chief ministers. 🤣  #GNCTDBill https://t.co/qvLKH3UjGW,0,pokaabhii,1072,481,49,0,,,en
1375394201597317121,twitter.com/Mathew57975932/status/1375394201597317121,Fri Mar 26 10:28:25 +0000 2021,RT @_sabanaqvi: The very problematic #GNCTDBill passed in upper house without being sent to a select committee. We are really allowing fede…,0,Mathew57975932,9,98,303,0,,,en
1375393752894693382,twitter.com/PremGau58209770/status/1375393752894693382,Fri Mar 26 10:26:38 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,PremGau58209770,6,7,4882,0,,,en
1375393600255631382,twitter.com/Sunando_AOR_Sen/status/1375393600255631382,Fri Mar 26 10:26:02 +0000 2021,RT @ManojMehra2610: @dhruv_rathee India is officially 'Electoral autocracy' now #GNCTDBill https://t.co/NMtlrjxpGH,0,Sunando_AOR_Sen,69,354,7,0,,,en
1375393224865505280,twitter.com/Ua9876/status/1375393224865505280,Fri Mar 26 10:24:33 +0000 2021,"RT @MaryAnnKoruth: Sad day for democracy- Congrats India as we speed into #fascism  #ModiMadeDisaster 
#GNCTDBill #NoVoteToBJP 

An unelect…",0,Ua9876,17,284,2,0,,,en
1375393114345459721,twitter.com/md_arif_24/status/1375393114345459721,Fri Mar 26 10:24:06 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,md_arif_24,19,21,6861,0,,,en
1375392891896438787,twitter.com/Sunando_AOR_Sen/status/1375392891896438787,Fri Mar 26 10:23:13 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Sunando_AOR_Sen,69,354,6861,0,,,en
1375392844752429064,twitter.com/Harshal09378649/status/1375392844752429064,Fri Mar 26 10:23:02 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,Harshal09378649,69,358,284,0,,,en
1375392470519926788,twitter.com/rightman4444/status/1375392470519926788,Fri Mar 26 10:21:33 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,rightman4444,9,6,6861,0,,,en
1375392344996859904,twitter.com/Saffronlioness_/status/1375392344996859904,Fri Mar 26 10:21:03 +0000 2021,"RT @sanjeevchadha8: #GNCTDBill 
Why @ArvindKejriwal and its team want to oppose because they dont want educational model 
But #LiquorMafia…",0,Saffronlioness_,39494,125,6,0,,,en
1375391984966234115,twitter.com/TheGnarlyHindu/status/1375391984966234115,Fri Mar 26 10:19:37 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,TheGnarlyHindu,190,312,284,0,,,en
1375391782226157573,twitter.com/pokaabhii/status/1375391782226157573,Fri Mar 26 10:18:49 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,pokaabhii,1072,481,284,0,,,en
1375391759254003714,twitter.com/Pk69656974/status/1375391759254003714,Fri Mar 26 10:18:43 +0000 2021,"@ReallySwara We don't watch your film, eventhough you are actress
#GNCTDBill.

It's democracy sometimes you have to bear something which you don't Want 😂😂😂.",0,Pk69656974,0,265,0,0,,,en
