id,tweet_url,created_at,class,text,screen_name,followers,friends,rt,fav,geo,coordinates,lang
1.37E+18,twitter.com/Bhushan99093387/status/1373554470898999301,Sun Mar 21 08:37:59 +0000 2021,0,"RT @mukeshmeenaaa: #modi_job_do
CGL 2017 - 1203 Days
🔥🔥🔥
CGL 2018 - 850 Days
🔥🔥🔥
CGL 2019 - 400 Days
🔥🔥🔥

CHSL 2018 - 546 Days
🔥🔥🔥

DRDO MT…",Bhushan99093387,966,454,7873,0,,,en
1.37E+18,twitter.com/SURENDRDESHWAL/status/1373554355085869057,Sun Mar 21 08:37:32 +0000 2021,0,"SSC ki galtiyo ko sudharo
#modi_rojgar_do",SURENDRDESHWAL,630,775,0,1,,,in
1.37E+18,twitter.com/Bhushan99093387/status/1373554246226874369,Sun Mar 21 08:37:06 +0000 2021,0,"RT @DrGauravGarg4: Use these 2 hashtags only.
If you are using other hashtags you are only dividing this movement.

#modi_job_do
#modi_rojg…",Bhushan99093387,966,454,6050,0,,,en
1.37E+18,twitter.com/SURENDRDESHWAL/status/1373553822228836353,Sun Mar 21 08:35:25 +0000 2021,0,"RT @RohitGameti3: #मोदी_रोजगार_दो #मोदी_रोजगार_दो
#modi_rojgar_do Students demand 
Timely exam,joining and Fair exam 
#modi_job_do 
#modi_r…",SURENDRDESHWAL,630,775,18,0,,,en
1.37E+18,twitter.com/devershit/status/1373553085214121989,Sun Mar 21 08:32:29 +0000 2021,1,"@AamAadmiParty #BoycottBJP_4Farmers 
#FarmersProtest 
#ModiGovt4AmbaniAdani 
#modi_rojgar_do 
#modi_job_do… https://t.co/g5QVqVB7Eh",devershit,292,138,1,0,,,und
1.37E+18,twitter.com/Rampatel777/status/1373553046551105538,Sun Mar 21 08:32:20 +0000 2021,0,"RT @RupaliY16490083: 😭😭
#modi_rojgar_do
#modi_rojgar_do
#modi_job_do_",Rampatel777,7,8,4,0,,,und
1.37E+18,twitter.com/Rampatel777/status/1373552926669479940,Sun Mar 21 08:31:51 +0000 2021,0,"RT @RupaliY16490083: Ye kya mjak h
#modi_rojgar_do
#modi_job_do_ https://t.co/aiEvZiR3Z3",Rampatel777,7,8,1,0,,,in
1.37E+18,twitter.com/KousalMallick/status/1373552468383035392,Sun Mar 21 08:30:02 +0000 2021,0,"#modi_rojgar_do 
#modi_jawab_do",KousalMallick,3,29,0,0,,,und
1.37E+18,twitter.com/devershit/status/1373550537258409984,Sun Mar 21 08:22:22 +0000 2021,1,"@Tractor2twitr All-out attack on BJP by farmers in Punjab n Haryana.
#BoycottBJP_4Farmers 
#FarmersProtest… https://t.co/hk8TknH3BQ",devershit,292,138,0,1,,,en
1.37E+18,twitter.com/PRASHAN04068844/status/1373550410724646918,Sun Mar 21 08:21:51 +0000 2021,0,"RT @banyalakamal: @Robin92700 #modi_rojgar_do 
#no_job_no_vote https://t.co/Zj6Ig3O94j",PRASHAN04068844,12,32,4,0,,,und
1.37E+18,twitter.com/RSSwamiAlwar1/status/1373548653386690564,Sun Mar 21 08:14:52 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",RSSwamiAlwar1,40,130,29,0,,,en
1.37E+18,twitter.com/surekha34772184/status/1373548370413842440,Sun Mar 21 08:13:45 +0000 2021,0,"RT @DheeruTiwari08: GAURAV KUMAR (@GAURAVK60767663) Tweeted:
#modi_rojgar_do
Abhi nahi to kabhi nahi...
Its a high time for the youth.. htt…",surekha34772184,4013,4112,4,0,,,tl
1.37E+18,twitter.com/AlokPradhan_/status/1373545881815769110,Sun Mar 21 08:03:52 +0000 2021,0,"RT @PRAMESHKUMARYA2: #modi_job_doIndian students demands
SPECIALLY IN SSC.

 1. Fair exam process
 2. Timely results
 3. Transparenc
 4. Jo…",AlokPradhan_,8252,1660,7,0,,,en
1.37E+18,twitter.com/sachin_somawat/status/1373545253421023233,Sun Mar 21 08:01:22 +0000 2021,0,"RT @PrachiAmbedkar: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stI…",sachin_somawat,0,9,20,0,,,en
1.37E+18,twitter.com/Shivamy67387997/status/1373543776652722176,Sun Mar 21 07:55:30 +0000 2021,0,#modi_rojgar_do,Shivamy67387997,6,18,0,0,,,und
1.37E+18,twitter.com/AryakumarModi2/status/1373541165794951171,Sun Mar 21 07:45:07 +0000 2021,1,RT @Pinky67831250: @AryakumarModi2 @RahulGandhi @BHAKTACHARANDAS @DrMadanMohanJha @ajeetsharmainc @kushwaha_pravin @GunjanINC #modi_job_do…,AryakumarModi2,2810,2409,3,0,,,und
1.37E+18,twitter.com/KapilWaikar/status/1373540984013746176,Sun Mar 21 07:44:24 +0000 2021,0,RT @ASB04091: @NitinRaut_INC साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आपल्या महाराष्ट्रात का नाही…,KapilWaikar,71,212,4,0,,,mr
1.37E+18,twitter.com/KimJong_Real/status/1373540685958184968,Sun Mar 21 07:43:13 +0000 2021,0,"RT @Nid1910: Govt should stop making tales and start doing something constructive and productive on ground level. 
And we the unemployed yo…",KimJong_Real,763,628,278,0,,,en
1.37E+18,twitter.com/Dilip56247414/status/1373540225872322560,Sun Mar 21 07:41:23 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Dilip56247414,1,7,70,0,,,en
1.37E+18,twitter.com/_FlyingTurtle_/status/1373539880920256515,Sun Mar 21 07:40:01 +0000 2021,1,"#Rampal #kpop #SSRWarriors 
#modi_rojgar_do  #Twitter_trends https://t.co/tKLPxQE3GN",_FlyingTurtle_,243,859,0,2,,,und
1.37E+18,twitter.com/ARVINDK66894015/status/1373539403553906695,Sun Mar 21 07:38:07 +0000 2021,0,"@narendramodi #modi_job_do 
#modi_rojgar_do 
#modi_jawab_do",ARVINDK66894015,1,31,0,1,,,und
1.37E+18,twitter.com/AbhiahekGond/status/1373538014257770496,Sun Mar 21 07:32:36 +0000 2021,0,"RT @adityap48788386: One of these two fingers is for @myogiadityanath and @narendramodi 

Ok let me not confuse you ....
It's the middle on…",AbhiahekGond,2,3,4,0,,,en
1.37E+18,twitter.com/AbhiahekGond/status/1373537922238926854,Sun Mar 21 07:32:14 +0000 2021,1,"RT @adityap48788386: Boss with employee....

#StopPrivatisation 
#modi_rojgar_do 
#bycottbjp 
#नहीं_चाहिए_भाजपा https://t.co/JIR0VKtwJ3",AbhiahekGond,2,3,8,0,,,en
1.37E+18,twitter.com/PallaviYadu/status/1373537543967305728,Sun Mar 21 07:30:44 +0000 2021,0,"RT @yadavvijay88: Our Demands:🙏
1️⃣Timely examination
2️⃣Timely results
3️⃣Timely postings
4️⃣Recruit Railway Apprentice 
5️⃣Reforms in rec…",PallaviYadu,8,11,71,0,,,en
1.37E+18,twitter.com/UmaSank22927812/status/1373537354137309186,Sun Mar 21 07:29:58 +0000 2021,0,"RT @draj8910: #BankStrike #bankprivatisation #BankSurgicalStrike 

#FarmersProtest #FarmLaws 

#modi_rojgar_do
#modi_rojgar_दो 
#मोदी_रोजगा…",UmaSank22927812,1,27,8,0,,,und
1.37E+18,twitter.com/Underpaidbankr/status/1373535469753962497,Sun Mar 21 07:22:29 +0000 2021,0,"RT @Nid1910: Govt should stop making tales and start doing something constructive and productive on ground level. 
And we the unemployed yo…",Underpaidbankr,2328,2373,278,0,,,en
1.37E+18,twitter.com/JKachavay/status/1373534213782212609,Sun Mar 21 07:17:30 +0000 2021,0,RT @JKachavay: @SonuSood Sir please support #modi_rojgar_do,JKachavay,2,4,1,0,,,en
1.37E+18,twitter.com/Rajnish91763159/status/1373534040326737923,Sun Mar 21 07:16:48 +0000 2021,0,#modi_rojgar_do,Rajnish91763159,2,7,0,0,,,und
1.37E+18,twitter.com/gopalmycsc/status/1373533602084839431,Sun Mar 21 07:15:04 +0000 2021,0,"RT @RohitGameti3: #मोदी_रोजगार_दो #मोदी_रोजगार_दो
#modi_rojgar_do Students demand 
Timely exam,joining and Fair exam 
#modi_job_do 
#modi_r…",gopalmycsc,2,44,18,0,,,en
1.37E+18,twitter.com/PoojaDe73633628/status/1373533391287590913,Sun Mar 21 07:14:14 +0000 2021,0,"RT @Lakshmi27043515: @narendramodi #modi_rojgar_do 
KVS, NVS ki vacancy nikalo..
3 saal ho gaye koi exam nahi hua..",PoojaDe73633628,22,92,1,0,,,et
1.37E+18,twitter.com/Babita41214943/status/1373531449551327232,Sun Mar 21 07:06:31 +0000 2021,0,"RT @Ranisingh55: #StudentsWantJobs 
We will never stop 
Stay positive stay energetic
Do it for yourself 🖤
#modi_rojgar_दो 
#modi_rojgar_do…",Babita41214943,2,1,80,0,,,en
1.37E+18,twitter.com/PankajK92341552/status/1373529751424397317,Sun Mar 21 06:59:46 +0000 2021,0,"RT @Prince_1ooo1: #modi_rojgar_do
#cgl19marks
#modi_rojgar_दो
Time to accelerate at 11 Am.
💯× Your speed https://t.co/dCdglBlirK",PankajK92341552,2,12,1224,0,,,en
1.37E+18,twitter.com/Vijende30902375/status/1373529497379635200,Sun Mar 21 06:58:45 +0000 2021,0,"RT @PrachiAmbedkar: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stI…",Vijende30902375,0,5,20,0,,,en
1.37E+18,twitter.com/JKachavay/status/1373529139055972355,Sun Mar 21 06:57:20 +0000 2021,0,@SonuSood Sir please support #modi_rojgar_do,JKachavay,2,4,1,1,,,en
1.37E+18,twitter.com/RampalY23900122/status/1373529093120036867,Sun Mar 21 06:57:09 +0000 2021,0,"RT @PrachiAmbedkar: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stI…",RampalY23900122,1,56,20,0,,,en
1.37E+18,twitter.com/dikshant_narula/status/1373527873408004096,Sun Mar 21 06:52:18 +0000 2021,0,"#FreeSpeech 
#modi_rojgar_do 
#modi_jawab_do 
#cgl19marks 
#unemployment
@narendramodi @narendramodi_in @PMOIndia… https://t.co/joGVqozcPH",dikshant_narula,37,60,1,1,,,und
1.37E+18,twitter.com/banyalakamal/status/1373527566854754306,Sun Mar 21 06:51:05 +0000 2021,0,"@rssurjewala @INCIndia #stop_privatisation 
#modi_rojgar_do https://t.co/MVovcXuV4C",banyalakamal,3,12,0,0,,,und
1.37E+18,twitter.com/dikshant_narula/status/1373527549368705029,Sun Mar 21 06:51:01 +0000 2021,0,"#बीजेपी_हिसाब_दो 
#modi_rojgar_do 
#modi_jawab_do 
#cgl19marks 
@narendramodi 
@narendramodi_in 
@PMOIndia… https://t.co/uWcyZ46D1x",dikshant_narula,37,60,1,1,,,und
1.37E+18,twitter.com/banyalakamal/status/1373527271697305607,Sun Mar 21 06:49:55 +0000 2021,0,"RT @AjeetPr11738747: @Robin92700 #modi_rojgar_do 
#modi_jawab_do https://t.co/4wQ70qKVXF",banyalakamal,3,12,4,0,,,und
1.37E+18,twitter.com/RaoVed5/status/1373525745515958273,Sun Mar 21 06:43:51 +0000 2021,0,"RT @iamavinashku: @Srajitakrishna @RaMoSirOfficial @DrGauravGarg4 @abhinaymaths It's Our Right :
1️⃣Timely examination
2️⃣Timely results…",RaoVed5,3,19,71,0,,,en
1.37E+18,twitter.com/Surabhi45039289/status/1373525127615324166,Sun Mar 21 06:41:23 +0000 2021,0,@PiyushGoyal @narendramodi #Railway Protection Force(#RPF) #Vacancy #OUT Kijiye Jo #2Saal Pahle #Announced Kiye The… https://t.co/mIMvfQcbPZ,Surabhi45039289,107,187,0,0,,,ht
1.37E+18,twitter.com/Surabhi45039289/status/1373525089786810369,Sun Mar 21 06:41:14 +0000 2021,0,"@PiyushGoyal @narendramodi Kab Ayega #RPF #NEW #VACANCY JO #2SAAL PAHLE ANNOUNCED KIYE THE?

PLZ DONT #SPOIL #RPF… https://t.co/SAcHPtImsM",Surabhi45039289,107,187,0,0,,,tl
1.37E+18,twitter.com/TipuKha72378611/status/1373524898056863748,Sun Mar 21 06:40:29 +0000 2021,1,"RT @RoflPFI: #बहाना_नहीं_बहाली_चाहिए
#modi_rojgar_do 
In between all this this , our office was raided by @Uppolice in Delhi. 
Agar Yogi ko…",TipuKha72378611,54,68,1833,0,,,en
1.37E+18,twitter.com/Pawan45340002/status/1373523269484089346,Sun Mar 21 06:34:00 +0000 2021,0,"RT @AkshayS17422082: #modi_rojgar_दो 
#modi_rojgar_do 
#modi job do https://t.co/N0vLGKIBeD",Pawan45340002,3,0,23,0,,,en
1.37E+18,twitter.com/Pawan45340002/status/1373523252107038720,Sun Mar 21 06:33:56 +0000 2021,0,RT @shubhamaa24: Nowadays every unemployed indian youth to #modi  government.#modi_rojgar_do #modi_jawab_do #modi #SSC https://t.co/TSQLReb…,Pawan45340002,3,0,5,0,,,en
1.37E+18,twitter.com/Pawan45340002/status/1373523181139415041,Sun Mar 21 06:33:39 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Pawan45340002,3,0,77,0,,,en
1.37E+18,twitter.com/Abhinav17204850/status/1373519382081462279,Sun Mar 21 06:18:34 +0000 2021,0,"RT @Ranisingh55: #StudentsWantJobs 
We will never stop 
Stay positive stay energetic
Do it for yourself 🖤
#modi_rojgar_दो 
#modi_rojgar_do…",Abhinav17204850,7,26,80,0,,,en
1.37E+18,twitter.com/Dharmen70206248/status/1373518269647179782,Sun Mar 21 06:14:08 +0000 2021,0,#modi_rojgar_do https://t.co/nsLMUwwUrb,Dharmen70206248,1,6,0,0,,,und
1.37E+18,twitter.com/AK35936239/status/1373517186711568384,Sun Mar 21 06:09:50 +0000 2021,1,"RT @banyalakamal: @INCIndia @RahulGandhi #stop_privatisation 
#stop_privatisation 
#modi_rojgar_do 
#modi_rojgar_do 
#BoycottBJP_4Farmers",AK35936239,546,3604,2,0,,,und
1.37E+18,twitter.com/Sandhya93948711/status/1373516995501563908,Sun Mar 21 06:09:05 +0000 2021,0,"RT @DrBhupe74722420: @shiwani27m Our students demands
👇👇👇👇👇👇👇👇
1. Fair exam process
 2. Timely results
 3. Transparency
 4. Joining letter…",Sandhya93948711,2,20,4,0,,,en
1.37E+18,twitter.com/Shailes07050752/status/1373516082267353088,Sun Mar 21 06:05:27 +0000 2021,0,"RT @banyalakamal: @Robin92700 #modi_rojgar_do 
#no_job_no_vote https://t.co/Zj6Ig3O94j",Shailes07050752,4,4,4,0,,,und
1.37E+18,twitter.com/modi_job_do/status/1373515973307854850,Sun Mar 21 06:05:01 +0000 2021,0,"#modi_job_do 
#modi_rojgar_do 
@RaMoSirOfficial 
@DrGauravGarg4 
@MahipalRathore 
@himanshiiisingh 
@abhinaymaths https://t.co/rvynSnq9dh",modi_job_do,328,12,0,0,,,und
1.37E+18,twitter.com/Liladhar_Jat/status/1373515209684393985,Sun Mar 21 06:01:59 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Liladhar_Jat,5,13,77,0,,,en
1.37E+18,twitter.com/Prakash60163526/status/1373515086778667011,Sun Mar 21 06:01:30 +0000 2021,0,@aajtak @chitraaum Godi media #modi_rojgar_do #modi_job_do #JobKiBaat #modiji_jawab_do,Prakash60163526,82,148,0,0,,,in
1.37E+18,twitter.com/Aadarsh23788431/status/1373513416237715459,Sun Mar 21 05:54:51 +0000 2021,0,"RT @DSLEnglish: Raise Your Voice using #cgl19marks #modi_rojgar_do #modi_job_do
Our Demands :
1.Declare CGL19 T2 Marks immediately
2. Speed…",Aadarsh23788431,2,5,20,0,,,en
1.37E+18,twitter.com/Aadarsh23788431/status/1373513393785610254,Sun Mar 21 05:54:46 +0000 2021,0,"RT @DSLEnglish: Raise Your Voice using 
#cgl19marks 
#modi_rojgar_do 
#modi_job_do 
Stand Up, Speak Up. We need to Unite.
Keep Tweeting htt…",Aadarsh23788431,2,5,33,0,,,en
1.37E+18,twitter.com/DhirendraBYadav/status/1373513193369182216,Sun Mar 21 05:53:58 +0000 2021,0,"RT @mypalsun: @nehafolksinger Thanks a lot for this song Neha ji !
@nehafolksinger 
👏👏👏👏👏👏👏👏👏👏👏👏👏
Plz keep it up 👍❗

#IndiaAgainstPrivatisa…",DhirendraBYadav,19,86,3,0,,,en
1.37E+18,twitter.com/banyalakamal/status/1373512447735177219,Sun Mar 21 05:51:00 +0000 2021,1,"RT @banyalakamal: @INCIndia @RahulGandhi #stop_privatisation 
#stop_privatisation 
#modi_rojgar_do 
#modi_rojgar_do 
#BoycottBJP_4Farmers",banyalakamal,3,12,2,0,,,und
1.37E+18,twitter.com/banyalakamal/status/1373512416969908225,Sun Mar 21 05:50:53 +0000 2021,1,"@INCIndia @RahulGandhi #stop_privatisation 
#stop_privatisation 
#modi_rojgar_do 
#modi_rojgar_do 
#BoycottBJP_4Farmers",banyalakamal,3,12,2,2,,,und
1.37E+18,twitter.com/ChikuRoutRay/status/1373511706802941953,Sun Mar 21 05:48:04 +0000 2021,0,"RT @ManojKrSahoo: D-38 #modi_rojgar_do
@PMOIndia @EduMinOfIndia @DrRPNishank @cbseindia29 @CMO_Odisha @Naveen_Odisha @SMEOdisha @DHE_Odisha…",ChikuRoutRay,3,72,1,0,,,und
1.37E+18,twitter.com/banyalakamal/status/1373511665606520834,Sun Mar 21 05:47:54 +0000 2021,0,"@RahulGandhi #stop_privatisation 
#modi_rojgar_do https://t.co/5ghaLvRaWC",banyalakamal,3,12,0,0,,,und
1.37E+18,twitter.com/banyalakamal/status/1373511420772376577,Sun Mar 21 05:46:55 +0000 2021,0,"RT @banyalakamal: @Robin92700 #modi_rojgar_do 
#no_job_no_vote https://t.co/Zj6Ig3O94j",banyalakamal,3,12,4,0,,,und
1.37E+18,twitter.com/a_dharmin/status/1373510779769528321,Sun Mar 21 05:44:23 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",a_dharmin,49,99,77,0,,,en
1.37E+18,twitter.com/Sonyprince7/status/1373510712014860291,Sun Mar 21 05:44:06 +0000 2021,0,"RT @ChetanWrites: Govt busy in Bengal rallies, 

while people of India trending:
#BankSurgicalStrike 
#modi_rojgar_do 
#PetrolDieselPriceHi…",Sonyprince7,0,1,8,0,,,en
1.37E+18,twitter.com/Sonyprince7/status/1373510577331564555,Sun Mar 21 05:43:34 +0000 2021,0,"RT @ShagunS88400394: #4_साल_यूपी_बेहाल

OR Kitna jhuth bologe yogi g ??
30 lakhs jobs per day🤭
9 Cr per Month🤐
108 Cr per year😬
432 cr in f…",Sonyprince7,0,1,5,0,,,en
1.37E+18,twitter.com/SunilKu35796263/status/1373510430820159492,Sun Mar 21 05:42:59 +0000 2021,0,"RT @baburao__aapte: Youth while waiting for Job....... 🤦🏻‍♂️🤦🏻‍♂️

#modi_job_do #modi_rojgar_do https://t.co/tm2J0R1aZ7",SunilKu35796263,225,442,229,0,,,en
1.37E+18,twitter.com/Satyam150389/status/1373510282392215552,Sun Mar 21 05:42:24 +0000 2021,0,"RT @Ranisingh55: #StudentsWantJobs 
We will never stop 
Stay positive stay energetic
Do it for yourself 🖤
#modi_rojgar_दो 
#modi_rojgar_do…",Satyam150389,38,93,80,0,,,en
1.37E+18,twitter.com/Jai41580286/status/1373509821513670660,Sun Mar 21 05:40:34 +0000 2021,0,"RT @Vikas10377924: #modi_rojgar_do
#hssc_itiinstructor_bharti #modi_job_do
#मोदी_रोजगार_दो
Please complete the recruitment of ITI instructo…",Jai41580286,1,0,54,0,,,en
1.37E+18,twitter.com/GauravK92169726/status/1373509597017743363,Sun Mar 21 05:39:41 +0000 2021,0,RT @GauravK92169726: @PrakashAmit17 #modi_rojgar_do,GauravK92169726,0,15,1,0,,,und
1.37E+18,twitter.com/Sonyprince7/status/1373509452079493122,Sun Mar 21 05:39:06 +0000 2021,0,"RT @KaviVismrit: Found this on instagram
@abhinaymaths @RaMoSirOfficial 
#modi_rojgar_do #modi_job_do https://t.co/VNdHiCMXN7",Sonyprince7,0,1,13,0,,,en
1.37E+18,twitter.com/JyotiCharan17/status/1373508297706196995,Sun Mar 21 05:34:31 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",JyotiCharan17,8,71,70,0,,,en
1.37E+18,twitter.com/AKHILES18615059/status/1373507567154982913,Sun Mar 21 05:31:37 +0000 2021,0,"RT @Nirajmeena97: let's break this worldwide record together by tweeting more than 41 million tweets within 24 hours.

#modi_rojgar_do
#mod…",AKHILES18615059,3,6,2391,0,,,en
1.37E+18,twitter.com/PariDwivedi3/status/1373507472808284162,Sun Mar 21 05:31:14 +0000 2021,0,"RT @Abhi_Geeta: 6.5 M+ tweets completed but modi jee and ssc official like this 
#modi_job_do 
#modi_rojgar_do https://t.co/zCuE5VTK5c",PariDwivedi3,175,57,1502,0,,,en
1.37E+18,twitter.com/aihsaanhusain/status/1373505793060827138,Sun Mar 21 05:24:34 +0000 2021,1,"RT @RoflPFI: #बहाना_नहीं_बहाली_चाहिए
#modi_rojgar_do 
In between all this this , our office was raided by @Uppolice in Delhi. 
Agar Yogi ko…",aihsaanhusain,3,13,1833,0,,,en
1.37E+18,twitter.com/rakun221/status/1373504373246939136,Sun Mar 21 05:18:55 +0000 2021,0,"RT @Ranisingh55: #StudentsWantJobs 
We will never stop 
Stay positive stay energetic
Do it for yourself 🖤
#modi_rojgar_दो 
#modi_rojgar_do…",rakun221,32,68,80,0,,,en
1.37E+18,twitter.com/SATBIRS87648250/status/1373504319002013696,Sun Mar 21 05:18:42 +0000 2021,0,"RT @Aman2627_: #hssc_itiinstructor_bharti
#modi_rojgar_do
#NaukariDoYaDegreeWapasLo
#adv12_2019
@cmohry @ndtvindia
@BhupinderSHooda @mlkhat…",SATBIRS87648250,33,184,27,0,,,und
1.37E+18,twitter.com/kaliraman09/status/1373502892976394255,Sun Mar 21 05:13:02 +0000 2021,0,"RT @Vikas10377924: #modi_rojgar_do
#hssc_itiinstructor_bharti #modi_job_do
#मोदी_रोजगार_दो
Please complete the recruitment of ITI instructo…",kaliraman09,4,54,54,0,,,en
1.37E+18,twitter.com/Lakshmi27043515/status/1373502682451701762,Sun Mar 21 05:12:12 +0000 2021,0,"@narendramodi #modi_rojgar_do 
KVS, NVS ki vacancy nikalo..
3 saal ho gaye koi exam nahi hua..",Lakshmi27043515,0,3,1,0,,,et
1.37E+18,twitter.com/BrijKishoreYa19/status/1373502679113101313,Sun Mar 21 05:12:11 +0000 2021,0,#modi_rojgar_do,BrijKishoreYa19,2,15,1,0,,,und
